Query_number,doc_number
899212,385760
899212,146014
899212,248027
899212,380130
899212,143131
899212,498378
1091973,6925
1091973,200942
1091973,41928
1091973,328930
1091973,315495
1091973,145294
1091973,160711
1091973,403389
1091973,117460
1091973,481960
143849,310062
143849,291021
143849,103698
143849,461827
143849,35981
143849,164872
143849,412777
143849,259639
143849,325883
143849,68336
942354,463412
942354,28330
942354,340439
942354,241883
942354,240773
942354,354729
942354,500986
942354,226195
942354,444700
942354,380257
842272,968
842272,280005
842272,267160
842272,333710
842272,193780
842272,263309
842272,245992
842272,4987
842272,31256
842272,115833
935707,137529
935707,301809
935707,237381
935707,129159
935707,202210
935707,90609
935707,228389
935707,321262
935707,271035
935707,125167
1001381,30578
1001381,461330
1001381,122976
1001381,168462
1001381,435675
1001381,92260
1001381,356893
1001381,435348
1001381,135793
1001381,335786
813899,494883
813899,262693
813899,174078
813899,155512
813899,251809
813899,343536
813899,247221
813899,449458
813899,461257
813899,355566
874876,116092
874876,332221
874876,240280
874876,419552
874876,277986
874876,338888
874876,419931
874876,236624
874876,191454
874876,273919
257018,270517
257018,255959
257018,260918
257018,445840
257018,383793
257018,290875
257018,322555
257018,408389
257018,414164
257018,132946
1043587,367546
1043587,335458
1043587,321600
1043587,128810
1043587,410424
1043587,188227
1043587,469316
1043587,143634
1043587,238811
1043587,306094
989647,279972
989647,222839
989647,347073
989647,216937
989647,57868
989647,126407
989647,248696
989647,205519
989647,501360
989647,60780
157580,191608
157580,333445
157580,56550
157580,481846
157580,369243
157580,227801
157580,497518
157580,77813
157580,409917
157580,350731
155700,446552
155700,153336
155700,343790
155700,110957
155700,251781
155700,52278
155700,446531
155700,158007
155700,248373
155700,13265
1091941,450646
1091941,482493
1091941,159451
1091941,46111
1091941,361220
1091941,3031
1091941,221847
1091941,268195
1091941,143829
1091941,437238
848432,307675
848432,297669
848432,477101
848432,90483
848432,265894
848432,249438
848432,186656
848432,337438
848432,263686
848432,373620
893789,452212
893789,52168
893789,306852
893789,243280
893789,9993
893789,316771
893789,257267
893789,441782
893789,293850
893789,406580
890890,239511
890890,151920
890890,52820
890890,400636
890890,422420
890890,151131
890890,499522
890890,446468
890890,280497
890890,341795
119089,232389
119089,51685
119089,108794
119089,185787
119089,419838
119089,142803
119089,439647
119089,326407
119089,348344
119089,210792
775355,105482
775355,152422
775355,42733
775355,357418
775355,271867
775355,459631
775355,473653
775355,230926
775355,384234
775355,425558
114573,72462
114573,173184
114573,183009
114573,128661
114573,190132
114573,354179
114573,260040
114573,157468
114573,317643
114573,277738
880766,320861
880766,224707
880766,206780
880766,108567
880766,99413
880766,393767
880766,317206
880766,2943
880766,391781
880766,224975
924047,319282
924047,56621
924047,336326
924047,207595
924047,361094
924047,252147
924047,105877
924047,213897
924047,366964
924047,149416
860573,84561
860573,208964
860573,500410
860573,388786
860573,213850
860573,76250
860573,66937
860573,95839
860573,366177
860573,439583
102627,316469
102627,132355
102627,342490
102627,168816
102627,186100
102627,171602
102627,231541
102627,49410
102627,476859
102627,23935
825147,281973
825147,306096
825147,485996
825147,395527
825147,242365
825147,154601
825147,109202
825147,188034
825147,496667
825147,334674
989099,273160
989099,63652
989099,12520
989099,188535
989099,275523
989099,273221
989099,293560
989099,313534
989099,30773
989099,251050
1011003,107079
1011003,164100
1011003,54090
1011003,398064
1011003,445724
1011003,441074
1011003,485777
1011003,331015
1011003,244787
1011003,454155
1075713,298770
1075713,108942
1075713,198856
1075713,194814
1075713,46400
1075713,419712
1075713,170106
1075713,342218
1075713,188647
1075713,183956
782381,495729
782381,205991
782381,52703
782381,374867
782381,304696
782381,338166
782381,160082
782381,218398
782381,80528
782381,230996
824542,26554
824542,184690
824542,358585
824542,317619
824542,251236
824542,380399
824542,211454
824542,141568
824542,47600
824542,357507
960566,106398
960566,192830
960566,265962
960566,398629
960566,61444
960566,305023
960566,103628
960566,460134
960566,8471
960566,405114
990784,317093
990784,275252
990784,381237
990784,174382
990784,93476
990784,119475
990784,216907
990784,95649
990784,208501
990784,83394
1076030,208586
1076030,361702
1076030,201912
1076030,351519
1076030,307502
1076030,143799
1076030,267711
1076030,37090
1076030,181794
1076030,475565
860078,268260
860078,181311
860078,310751
860078,52794
860078,244295
860078,469409
860078,212756
860078,92093
860078,427698
860078,2899
874299,414373
874299,341387
874299,121539
874299,395958
874299,411065
874299,95577
874299,29931
874299,299405
874299,12284
874299,378648
810660,181522
810660,255235
810660,136225
810660,363365
810660,84207
810660,302955
810660,177777
810660,402508
810660,149395
810660,267052
1057488,410396
1057488,432346
1057488,304760
1057488,24537
1057488,192472
1057488,237443
1057488,194290
1057488,24555
1057488,61478
1057488,468413
1059646,142262
1059646,344886
1059646,340464
1059646,114697
1059646,445423
1059646,463877
1059646,41315
1059646,160369
1059646,82888
1059646,92064
1091850,417809
1091850,313048
1091850,152909
1091850,50975
1091850,377761
1091850,117178
1091850,325442
1091850,221580
1091850,269749
1091850,363944
1014115,487477
1014115,188231
1014115,227280
1014115,351333
1014115,213224
1014115,495684
1014115,323655
1014115,421041
1014115,138934
1014115,255259
794625,178166
794625,252597
794625,29549
794625,23275
794625,319079
794625,14378
794625,334101
794625,115409
794625,348870
794625,40195
780993,109664
780993,224393
780993,375292
780993,243675
780993,57198
780993,418121
780993,254816
780993,410105
780993,201470
780993,421016
1059619,56532
1059619,384929
1059619,224332
1059619,436795
1059619,340374
1059619,397716
1059619,334660
1059619,374154
1059619,359402
1059619,341521
854862,138470
854862,97109
854862,440578
854862,102381
854862,29037
854862,195767
854862,500705
854862,400770
854862,4258
854862,464050
1091833,341549
1091833,66869
1091833,173533
1091833,295795
1091833,277747
1091833,205432
1091833,279809
1091833,30523
1091833,20998
1091833,127598
931772,7647
931772,360247
931772,334119
931772,234558
931772,129736
931772,472580
931772,144115
931772,230800
931772,186069
931772,234550
1066116,150779
1066116,498267
1066116,150183
1066116,412589
1066116,180690
1066116,400094
1066116,252382
1066116,341629
1066116,811
1066116,233637
200062,109272
200062,398255
200062,90253
200062,95091
200062,280412
200062,30992
200062,281392
200062,192898
200062,276778
200062,414842
922024,384755
922024,334452
922024,51905
922024,490612
922024,499343
922024,148292
922024,78277
922024,208061
922024,166952
922024,283283
974670,218678
974670,277824
974670,299426
974670,468465
974670,278551
974670,101570
974670,353799
974670,387649
974670,154111
974670,346597
885433,169422
885433,128728
885433,19405
885433,469839
885433,377118
885433,282941
885433,137820
885433,156668
885433,419317
885433,9002
825583,64842
825583,191400
825583,147456
825583,120345
825583,161117
825583,34625
825583,181733
825583,331232
825583,373129
825583,108498
962443,159953
962443,459546
962443,178103
962443,151149
962443,53114
962443,465486
962443,92947
962443,414167
962443,324250
962443,13557
870544,217959
870544,491435
870544,205695
870544,414203
870544,174842
870544,492694
870544,286273
870544,257934
870544,480582
870544,136212
769630,290414
769630,336522
769630,464262
769630,74338
769630,453187
769630,495454
769630,288244
769630,217941
769630,272925
769630,301630
800652,228839
800652,347661
800652,403094
800652,11117
800652,333810
800652,359006
800652,498100
800652,236770
800652,448343
800652,422931
900599,9174
900599,474884
900599,236171
900599,38653
900599,255430
900599,465286
900599,268710
900599,109606
900599,499136
900599,295536
803237,121965
803237,279734
803237,368066
803237,362309
803237,255003
803237,17692
803237,222771
803237,50582
803237,145383
803237,18032
846291,186681
846291,175675
846291,273590
846291,179778
846291,464469
846291,250760
846291,172673
846291,413282
846291,8818
846291,216567
815243,306112
815243,301384
815243,90629
815243,242916
815243,310003
815243,77923
815243,273970
815243,409070
815243,80418
815243,242071
244011,231327
244011,393065
244011,366961
244011,206219
244011,231161
244011,49042
244011,289693
244011,125613
244011,319980
244011,485865
1079141,255055
1079141,119044
1079141,191335
1079141,427248
1079141,284918
1079141,339135
1079141,115393
1079141,394336
1079141,232607
1079141,387219
829425,193539
829425,134066
829425,250259
829425,177788
829425,369602
829425,322323
829425,163793
829425,414620
829425,62897
829425,222870
936182,166477
936182,287842
936182,168600
936182,236569
936182,286474
936182,79285
936182,323777
936182,347783
936182,314007
936182,324383
98847,404472
98847,134917
98847,109097
98847,115430
98847,179835
98847,370197
98847,472793
98847,23450
98847,439781
98847,402759
927989,380114
927989,359916
927989,461065
927989,202309
927989,366626
927989,131732
927989,320736
927989,295781
927989,356126
927989,224170
189174,86233
189174,260244
189174,263349
189174,282377
189174,445745
189174,343491
189174,313035
189174,295275
189174,58710
189174,49629
785176,291497
785176,448019
785176,345942
785176,438171
785176,488832
785176,322467
785176,324420
785176,399289
785176,86356
785176,402710
1065118,78298
1065118,280351
1065118,72696
1065118,449165
1065118,292545
1065118,470689
1065118,268281
1065118,492704
1065118,79164
1065118,178762
841919,485913
841919,441728
841919,435501
841919,450677
841919,272169
841919,187465
841919,288615
841919,489734
841919,318325
841919,269570
906126,291182
906126,113068
906126,148153
906126,270839
906126,117384
906126,47822
906126,356734
906126,257512
906126,379098
906126,332752
775457,176464
775457,392853
775457,168752
775457,426172
775457,92683
775457,141751
775457,345655
775457,310387
775457,150055
775457,27608
1091765,269452
1091765,465248
1091765,41131
1091765,404587
1091765,55960
1091765,54050
1091765,20479
1091765,127690
1091765,105762
1091765,26544
1006922,276747
1006922,166166
1006922,354499
1006922,351063
1006922,302584
1006922,45237
1006922,391787
1006922,142841
1006922,92856
1006922,62079
991419,366655
991419,469758
991419,306564
991419,374920
991419,189890
991419,115141
991419,406598
991419,440682
991419,387279
991419,386898
1046750,461417
1046750,102922
1046750,257333
1046750,137031
1046750,355140
1046750,406317
1046750,5519
1046750,58876
1046750,333519
1046750,327027
1048876,239818
1048876,59001
1048876,14121
1048876,428460
1048876,256445
1048876,286960
1048876,266735
1048876,54343
1048876,363802
1048876,159555
351820,348692
351820,216627
351820,199437
351820,258298
351820,417089
351820,35935
351820,493743
351820,69390
351820,149217
351820,323838
947466,317441
947466,284106
947466,49657
947466,48018
947466,498017
947466,466475
947466,320978
947466,294359
947466,468957
947466,132211
287912,86012
287912,415285
287912,80268
287912,287408
287912,468079
287912,262770
287912,154440
287912,443640
287912,223289
287912,452335
963788,40240
963788,354589
963788,302301
963788,337552
963788,340743
963788,372530
963788,387918
963788,57985
963788,86056
963788,203978
830551,257956
830551,326685
830551,322309
830551,121025
830551,344220
830551,192481
830551,223381
830551,225269
830551,324233
830551,18037
766301,55592
766301,400305
766301,461123
766301,335786
766301,226676
766301,127519
766301,425686
766301,160633
766301,20497
766301,478594
986325,410492
986325,208191
986325,214306
986325,369939
986325,453817
986325,202459
986325,341721
986325,227423
986325,319981
986325,5692
1091749,380349
1091749,134341
1091749,78701
1091749,358459
1091749,130855
1091749,480334
1091749,289358
1091749,392222
1091749,42533
1091749,46416
1006987,2545
1006987,220129
1006987,340378
1006987,486383
1006987,116966
1006987,291968
1006987,101244
1006987,438820
1006987,202382
1006987,1440
771314,333454
771314,222823
771314,147039
771314,93960
771314,206210
771314,45966
771314,469298
771314,239995
771314,161648
771314,191140
842070,423190
842070,440265
842070,483672
842070,118275
842070,383416
842070,313001
842070,328396
842070,334118
842070,370035
842070,95380
1052421,57691
1052421,46087
1052421,142324
1052421,388050
1052421,492050
1052421,151571
1052421,391102
1052421,47523
1052421,30274
1052421,81448
994941,24042
994941,138333
994941,317599
994941,458456
994941,99788
994941,313890
994941,327351
994941,117557
994941,489762
994941,326413
842596,12774
842596,242024
842596,225317
842596,187059
842596,118826
842596,153498
842596,277785
842596,290675
842596,469835
842596,323403
837740,167801
837740,295828
837740,340444
837740,274229
837740,122269
837740,289643
837740,34902
837740,261522
837740,62145
837740,260629
115833,435220
115833,57191
115833,254040
115833,392044
115833,201680
115833,325995
115833,289499
115833,293250
115833,385178
115833,467372
963564,298100
963564,20161
963564,56144
963564,133337
963564,480111
963564,328725
963564,408629
963564,365019
963564,46322
963564,161300
982348,82833
982348,431675
982348,395395
982348,158140
982348,129256
982348,354219
982348,306754
982348,204627
982348,212426
982348,14963
830531,111203
830531,54191
830531,211843
830531,94962
830531,357517
830531,353170
830531,271450
830531,277188
830531,92728
830531,431715
1062603,301893
1062603,10023
1062603,338434
1062603,108826
1062603,115795
1062603,438698
1062603,267741
1062603,397562
1062603,403923
1062603,264768
1056482,18030
1056482,406915
1056482,12628
1056482,458935
1056482,381696
1056482,30561
1056482,393918
1056482,135465
1056482,135152
1056482,373482
1005500,98117
1005500,464195
1005500,138873
